Test Name,NCV
Test Item,Left Ulnar Anti Sensory
Patient Name,"Ny  Noer Zairijah"
Patient ID,947892
Test Date,30/04/2025
Trace Label,"5th : "
Sensitivity (µV/Div),50.00
Hicut,2000.00
Locut,10.00
ms/Sample,0.0313
Samples,640
Trace Data (µV),91.999927566
,125.141354293
,157.646558169
,170.208015959
,172.284941797
,168.783087093
,162.058053810
,153.944897941
,145.763387551
,138.076132930
,131.524614970
,126.266574874
,122.254690281
,119.346994107
,117.206971788
,115.545431118
,114.257211294
,113.605214322
,113.421182919
,113.599956282
,114.067921850
,114.709402742
,115.440270316
,116.076493167
,117.101810986
,118.227031567
,119.320703907
,120.409118207
,121.555370948
,122.801526451
,124.089746274
,125.251773135
,126.408541957
,127.712535901
,128.900852962
,129.799977819
,130.451974791
,131.088197642
,131.729678534
,132.444771987
,133.133575240
,133.706701610
,133.990635776
,133.953829495
,133.906507134
,133.874958893
,133.685669450
,133.675153370
,133.811862412
,134.274569941
,134.963373193
,135.489177203
,135.778369408
,135.636402326
,135.273597559
,134.511181745
,133.270284282
,131.787516975
,129.773687618
,127.376021334
,124.326358079
,120.856051615
,116.959843903
,112.737637706
,108.399754627
,104.261677071
,100.507436442
,97.562933988
,95.354557148
,93.955918482
,93.461662713
,93.619403916
,94.592141334
,95.927683518
,97.589224188
,99.560989225
,101.574818582
,103.478229096
,105.486800413
,107.500629770
,109.666942290
,112.311736458
,115.550689158
,119.078834062
,122.917203333
,126.929087926
,131.172326284
,135.731047048
,140.037381886
,143.912557437
,147.303993300
,150.427269117
,153.455900212
,156.121726541
,158.451038304
,160.449093541
,162.010731449
,163.209564591
,163.903625884
,164.082399247
,163.903625884
,163.519788957
,163.193790471
,162.531277419
,161.737313364
,160.959123430
,160.091546814
,159.271292559
,158.345877502
,157.241689082
,156.184823022
,155.012280081
,153.708286137
,152.199228629
,150.511397758
,148.629019404
,146.846543811
,144.974681537
,143.160657704
,141.488600953
,139.595706518
,137.513522640
,135.384016401
,133.391219205
,131.713904414
,130.320523788
,128.890336882
,127.312924853
,125.809125386
,124.499873402
,123.248459859
,122.033852596
,120.950696337
,119.988474999
,119.236575265
,118.505707692
,117.974645642
,117.412035352
,116.765296420
,116.181653969
,115.671624080
,115.166852231
,114.725176863
,114.236179134
,113.631504523
,113.063636192
,112.458961581
,111.817480689
,111.160225677
,110.408325943
,109.914070174
,109.714264651
,109.582813648
,109.241041042
,108.794107634
,108.573269950
,108.394496587
,108.257787544
,108.068498101
,107.889724737
,107.600532532
,107.064212442
,106.412215470
,105.891669501
,105.381639611
,104.792739121
,104.177548429
,103.488745177
,102.736845443
,102.021751990
,101.138401254
,100.128857555
,99.061475415
,97.899448554
,96.674325212
,95.217848105
,93.693016477
,92.241797410
,90.848416785
,89.249972596
,87.225627159
,85.096120920
,83.182194324
,81.515395614
,80.079950668
,78.449958238
,76.567579883
,74.695717609
,72.813339254
,70.978283261
,69.421903392
,67.986458446
,66.545755460
,65.362696438
,64.269024098
,63.049158795
,61.955486455
,60.819749795
,59.578852332
,58.564050593
,57.628119456
,56.613317718
,55.803579543
,55.214679052
,54.762487604
,54.184103193
,53.516332101
,52.995786131
,52.496272322
,52.096661275
,51.938920072
,51.786436909
,51.697050227
,51.739114548
,51.591889426
,51.297439180
,50.766377130
,49.783123632
,48.678935212
,47.574746792
,46.586235254
,45.771239039
,45.382144072
,45.308531510
,45.082435786
,44.730147100
,44.088666208
,43.189541352
,42.285158455
,41.422839879
,40.823423308
,40.266071058
,39.787589409
,39.056721836
,38.183887180
,37.437245486
,36.753700274
,36.064897021
,35.149998044
,33.977455103
,32.694493319
,31.564014698
,30.859437326
,30.454568238
,30.133827792
,29.686894384
,29.140058214
,28.687866766
,28.135772556
,27.368098702
,26.647747208
,26.100911038
,25.711816071
,25.406849746
,25.154463821
,24.565563330
,23.724276915
,22.688443016
,21.415997312
,20.075197088
,18.839557665
,17.803723766
,16.773147907
,15.726797928
,14.512190666
,13.103035920
,11.678107054
,10.389887230
,9.254150570
,8.055317428
,6.888032526
,5.615586823
,4.379947400
,3.549177065
,2.739438890
,1.913926595
,0.977995458
,-0.120934922
,-1.183059022
,-2.224150961
,-2.860373812
,-3.501854704
,-4.374689360
,-5.252782056
,-6.157164953
,-7.035257649
,-7.708286781
,-8.328735513
,-8.875571683
,-9.474988254
,-10.263694268
,-11.157561084
,-12.109266342
,-13.281809283
,-14.506932626
,-15.753088129
