Test Name,NCV
Test Item,Left Ulnar Anti Sensory
Patient Name,"Ny  Jainah"
Patient ID,992871
Test Date,16/10/2025
Trace Label,"5th : "
Sensitivity (µV/Div),50.00
Hicut,2000.00
Locut,10.00
ms/Sample,0.0313
Samples,640
Trace Data (µV),-416.066005352
,-316.718880329
,-208.708833459
,-108.562999329
,-24.637103979
,40.058333652
,86.260583508
,116.304333747
,133.568738281
,141.432951022
,142.907490911
,140.572802753
,136.210622248
,131.295489285
,126.503234646
,128.039213697
,291.405945568
,638.168576136
,1034.881245445
,1397.187984010
,1682.265695887
,1875.860495483
,1981.781610845
,2013.115583486
,1986.696743808
,1920.526766288
,1829.289610655
,1724.720156859
,1617.263062446
,1513.185121946
,1415.681171785
,1326.410069337
,1245.556132089
,1172.197772610
,1106.027795090
,1046.370368747
,991.136562070
,939.220470145
,890.560653807
,844.911356409
,801.473868845
,760.555386925
,722.094471486
,685.906805043
,652.422461730
,620.166901658
,588.279976557
,557.068882240
,526.779375353
,497.227138410
,468.535049737
,441.501818438
,415.820248704
,391.613218859
,369.433681362
,347.807096323
,326.364828770
,305.352635351
,284.647637743
,264.126957621
,244.159229957
,224.805893914
,206.066949491
,188.802544957
,172.521167015
,155.932593264
,139.405458675
,123.431276543
,107.887168547
,92.957452170
,78.949323225
,65.617025061
,52.960557681
,41.778630189
,31.088215994
,20.274923474
,9.584509279
,-0.675830782
,-10.628975033
,-20.029166826
,-28.814966998
,-37.170693036
,-44.789149129
,-51.731774440
,-59.227352209
,-67.091564950
,-74.587142720
,-81.345450544
,-87.366488425
,-92.465938874
,-96.459484407
,-99.900077481
,-102.357643963
,-104.815210445
,-107.948607709
,-111.512079107
,-115.075550506
,-118.700461066
,-122.202493303
,-125.335890567
,-128.346409507
,-131.111171799
,-133.077224984
,-135.289034818
,-138.422432082
,-141.740146832
,-145.057861582
,-148.006941361
,-149.665798736
,-148.928528791
,-145.672253203
,-139.712654485
,-132.217076716
,-126.257477997
,-122.816884923
,-121.403784196
,-121.710980006
,-123.308398219
,-125.090133919
,-126.626112970
,-127.486261238
,-126.687552132
,-125.581647215
,-125.520208053
,-125.827403863
,-126.318917159
,-127.424822076
,-129.022240289
,-130.435341016
,-132.094198391
,-133.753055767
,-134.736082359
,-136.702135545
,-139.651215323
,-143.153247559
,-146.901036444
,-150.956021139
,-154.642370861
,-158.267281422
,-161.769313658
,-164.411197626
,-166.807324946
,-170.002161372
,-173.258436960
,-176.391834224
,-179.955305623
,-183.887411993
,-187.328005068
,-190.522841494
,-193.041847138
,-194.639265351
,-196.851075184
,-199.861594124
,-202.933552227
,-205.698314518
,-208.340198486
,-210.183373348
,-211.104960778
,-211.596474075
,-210.797764968
,-209.077468431
,-207.725806866
,-206.619901949
,-205.452557870
,-204.469531278
,-203.486504685
,-202.196282282
,-200.230229097
,-197.649784291
,-193.779117082
,-189.539814901
,-185.607708531
,-181.552723836
,-177.436299979
,-172.766923664
,-167.114520756
,-159.803260473
,-151.140338625
,-141.187194374
,-129.943827720
,-118.823339390
,-107.887168547
,-96.643801893
,-85.523313563
,-75.017216854
,-64.756876793
,-54.496536732
,-44.359074995
,-33.484343313
,-22.179537497
,-11.796319112
,-2.150370671
,7.557016931
,16.957208724
,26.173083030
,36.064788119
,46.816641476
,58.367203940
,71.269427969
,84.110212836
,96.152288597
,107.887168547
,119.806365983
,131.787002581
,144.197713314
,157.652889801
,171.108066289
,185.361951882
,200.353107421
,214.484114691
,227.754973692
,240.780076045
,253.620860912
,265.847254158
,278.012208243
,289.808527355
,301.297650657
,313.462604741
,325.074606367
,335.334946428
,344.796577383
,354.442525823
,364.088474264
,373.734422705
,384.117641090
,394.316541989
,404.699760374
,415.635931218
,425.097562172
,433.207531562
,440.334474359
,446.908464698
,452.622306767
,458.397587999
,464.418625880
,470.009589626
,475.846310020
,481.498712927
,485.615136784
,488.994290697
,492.127687961
,495.076767739
,498.148725841
,501.650758077
,505.828621096
,510.313679925
,515.904643671
,521.311289931
,525.857787922
,530.404285913
,534.705027256
,538.637133627
,542.692118322
,546.869981341
,551.170722684
,555.962977323
,561.308184421
,565.670364926
,569.049518838
,572.182916102
,574.824800070
,577.098049066
,579.002663089
,580.722959626
,582.627573650
,585.269457617
,587.788463261
,589.815955609
,591.351934660
,592.703596225
,593.379427007
,594.116696951
,595.284041030
,596.697141757
,598.663194943
,601.612274721
,604.254158689
,606.343090198
,608.309143383
,610.336635731
,612.118371430
,614.207302939
,616.726308583
,619.368192551
,623.238859760
,627.539601103
,631.225950825
,634.850861386
,638.905846081
,642.960830775
,646.892937146
,651.193678489
,655.187224022
,658.566377934
,662.006971009
,664.034463356
,664.218780842
,663.850145870
,662.928558439
,661.331140226
,659.733722013
,658.689256258
,657.829107990
,657.337594693
,657.153277207
,655.801615642
,653.897001619
,651.869509271
,649.411942790
,646.831497984
,644.681127313
,643.083709099
,641.732047534
,640.994777590
,640.380385970
,638.782967756
,637.062671219
,635.711009654
,634.605104738
,633.499199821
,632.516173228
,631.041633339
,629.444215126
,628.399749371
,626.679452834
,624.406203838
,622.563028977
,621.272806574
,619.982584171
,619.122435903
,618.569483444
,617.463578528
,616.726308583
,616.234795287
,614.453059588
,611.934053944
,609.476487462
,606.957481818
,604.622793661
,602.656740475
,600.752126452
,598.417438294
,595.959871813
,592.703596225
,588.464294044
,583.549161080
,578.879784765
,574.517604260
,570.401180403
,566.653391518
,563.212798444
,560.263718666
,557.990469670
,555.102829054
,551.662235980
,548.098764582
,544.473854021
,540.357430164
,536.363884631
,532.493217423
,528.561111052
,525.181957140
,521.802803227
,517.440622722
,512.402611435
,507.180282661
,501.589318915
,495.875476845
,490.591708910
