Test Name,NCV
Test Item,Left Ulnar Anti Sensory
Patient Name,"Ny  Nur Kanah"
Patient ID,428318
Test Date,06/12/2023
Trace Label,"5th : "
Sensitivity (µV/Div),50.00
Hicut,2000.00
Locut,10.00
ms/Sample,0.0313
Samples,640
Trace Data (µV),-35.095051742
,-87.452727837
,-119.658637428
,-99.555023293
,-48.585740509
,13.996288644
,73.665099460
,120.990852976
,153.357270464
,172.016313523
,179.568210091
,179.070635609
,173.645468681
,165.748480134
,157.129206050
,148.758719206
,141.455609880
,135.556944654
,131.030621951
,127.619829134
,125.308515413
,123.783690388
,122.772490636
,122.138484441
,121.664986144
,121.199513242
,120.814294289
,120.653786391
,120.485253099
,120.236465858
,119.995704012
,119.690739008
,119.305520054
,118.984504260
,118.535082147
,118.069609245
,117.796745820
,117.949228322
,118.165913983
,118.061583850
,117.981329901
,117.917126743
,118.133812404
,118.414701224
,118.639412280
,118.743742414
,118.848072547
,119.040682024
,119.136986762
,119.297494659
,119.530231110
,119.674688218
,119.915450064
,120.268567438
,120.533405468
,120.525380073
,120.204364279
,119.458002557
,118.117761614
,115.790397103
,112.620366132
,108.736075018
,104.249879288
,99.282159867
,94.194059523
,88.969527467
,83.728944620
,78.632818881
,74.034267624
,70.302459012
,67.565799363
,65.631679201
,64.708758792
,64.732834976
,65.623653806
,67.373189887
,69.861062295
,72.734153656
,76.088768709
,79.780450347
,83.785122384
,88.207114955
,92.869869371
,98.086376033
,104.121472971
,110.935033211
,118.069609245
,125.549277259
,133.542570544
,141.696371726
,149.994630016
,158.124355013
,166.093572114
,174.062789214
,181.759142889
,189.038176031
,195.570847450
,201.341106358
,206.300800384
,210.506107293
,214.093458797
,217.231388189
,219.887793890
,222.022548923
,223.683805660
,224.646853044
,225.240732264
,225.409265556
,225.176529105
,224.727106993
,224.317811855
,223.852338953
,223.282535917
,222.447894851
,221.516949047
,220.513774689
,219.366143223
,218.066029255
,216.709737523
,215.297268027
,213.748366818
,212.135262451
,210.538208873
,208.860901346
,207.023085922
,204.960559442
,202.649245721
,200.161373313
,197.392612085
