Test Name,NCV
Test Item,Right Ulnar Anti Sensory
Patient Name,"Tn  Adi Hari S"
Patient ID,1013777
Test Date,30/09/2025
Trace Label,"5th : "
Sensitivity (µV/Div),50.00
Hicut,2000.00
Locut,10.00
ms/Sample,0.0313
Samples,640
Trace Data (µV),-0.077962795
,41.898505394
,89.579251414
,125.110795218
,138.767278136
,131.958527376
,108.946509062
,75.981240592
,39.260764164
,3.430362978
,-28.436929463
,-54.814341759
,-75.169128144
,-89.150456041
,-98.174649558
,-103.820455294
,-106.724569406
,-107.556172552
,-107.107886481
,-105.581115080
,-103.164268436
,-100.091234934
,-96.569915362
,-92.580819020
,-89.150456041
,-86.441248916
,-84.212812360
,-82.127307595
,-80.074287327
,-78.053751558
,-76.007228190
,-73.973698622
,-71.595833375
,-69.146502233
,-67.294885853
,-65.599195063
,-64.306312046
,-63.266808113
,-62.383229770
,-61.577614222
,-60.525116490
,-59.017835788
,-56.717933336
,-54.697397567
,-53.125147868
,-51.643854764
,-50.441928342
,-49.454399605
,-48.603305760
,-47.862659208
,-47.258447547
,-46.050024225
,-44.295861339
,-43.178394611
,-42.528704653
,-42.320803866
,-42.333797665
,-42.509213954
,-43.041959720
,-43.711140376
,-44.445290029
,-45.055998590
,-46.225440514
,-48.622796459
,-51.838761751
,-55.710913901
,-59.816954436
,-63.760572481
,-67.483295941
,-70.887671321
,-73.616369145
,-75.175625044
,-76.799849939
,-78.644969420
,-80.529070298
,-82.257245586
,-83.589110000
,-84.563644937
,-85.063906205
,-84.966452711
,-84.076377469
,-82.263742486
,-80.561554796
,-79.034783395
,-77.676931382
,-76.390545265
,-75.169128144
,-74.025673818
,-72.914703990
,-71.530864379
,-69.302427823
,-66.879084280
,-64.813070213
,-62.753553046
,-60.525116490
,-58.199226441
,-55.606963508
,-52.748327693
,-49.623318995
,-45.939576932
,-41.658120109
,-38.071831541
,-35.226189525
,-33.095206462
,-31.620410257
,-30.639378421
,-30.028669860
,-29.872744270
,-29.976694664
,-29.918222567
,-29.736309379
,-30.515937329
,-32.003727333
,-33.920312709
,-36.129258566
,-38.747509097
,-41.827039498
,-45.127464485
,-48.200497986
,-50.597853932
,-52.975719178
,-55.834354993
,-58.848916399
,-61.973925097
,-65.280846983
,-68.425346380
,-71.381435689
,-74.045164517
,-76.221625876
,-77.624956186
,-79.411603570
,-81.425642440
,-83.342227816
,-85.226328695
,-87.051957477
,-88.845101761
,-90.248432070
,-91.209973208
,-91.235960806
,-90.852643731
,-90.865637530
,-90.982581723
,-91.080035217
,-91.164494911
