Test Name,NCV
Test Item,Right Median Motor
Patient Name,"Rafi  Ihsana"
Patient ID,
Test Date,15/01/2016
Trace Label,"Wrist : "
Sensitivity (µV/Div),5000.00
Hicut,10000.00
Locut,10.00
ms/Sample,0.0781
Samples,640
Trace Data (µV),-4482.314309329
,-2597.314370687
,-4411.753901701
,-402.418002003
,-60.393201918
,-26.028046618
,225.305278535
,71.170439970
,179.146164611
,112.042606925
,310.913150613
,124.446597891
,237.912613615
,239.946054757
,359.309049793
,115.702800980
,273.294489486
,350.971941111
,451.423933526
,332.467626718
,246.859754640
,229.575504933
,179.146164611
,248.893195782
,142.137535826
,272.074424801
,212.087911111
,403.638066689
,262.720595547
,419.092219368
,323.723829808
,484.975712369
,114.889424523
,241.369463556
,29.688240673
,44.735705124
,-70.357063513
,-92.318227847
,-120.786403835
,-176.096002898
,-311.319838841
,-526.661255780
,-722.278293641
,-1080.163934635
,-1295.505351574
,-1737.372111732
,-2033.034453780
,-2550.748568535
,-2920.224824038
,-3464.373673640
,-3861.098040445
,-4380.845596343
,-4699.892511524
,-5132.202098315
,-5423.797558079
,-5768.872519878
,-6001.498186523
,-6281.706375892
,-6432.994396858
,-6517.788892479
,-6606.446926271
,-6619.867637808
,-6653.216072537
,-6638.778640429
,-6662.773245905
,-6604.820173357
,-6558.051027091
,-6452.515431821
,-6356.740354032
,-6080.599046948
,-5913.856873303
,-5755.451808340
,-5692.821821167
,-5711.732823787
,-5610.670799029
,-5390.652467464
,-5032.766826471
,-4792.414083485
,-4637.465868464
,-4424.157892668
,-4277.750130443
,-4066.882284017
,-3800.501494414
,-3581.499883419
,-3339.927075749
,-3129.872605779
,-2945.439494199
,-2830.550069676
,-2433.419014641
,-2223.161200558
,-2064.959479709
,-1967.557649007
,-1823.386672039
,-1619.839213724
,-1424.222175863
,-1245.686043594
,-1145.030707065
,-980.321974562
,-856.688753128
,-748.713028487
,-609.218966146
,-469.114871461
,-451.017245297
,-386.760505210
,-371.306352531
,-251.333325152
,-161.048538447
,-13.827399766
,90.284786705
,265.567413146
,366.222749676
,579.530725472
,652.937950699
,932.129419497
,1129.576554386
,1375.419588454
,1612.722169727
,1938.886128905
,2280.707584877
,2629.036052503
,2879.759345312
,3261.029559439
,3377.749080990
,3681.341843492
,3835.883370285
,3997.745285188
,4167.944308774
,4184.008493796
,4358.071055552
,4177.298138028
,4355.020893839
,4120.361786051
,4297.271165406
,4081.116372011
,3914.170854252
,3652.873667504
,3802.331591441
,3531.070543097
,3373.275510478
,3137.599682119
,3085.340244769
,3038.571098503
,2790.491279178
,2717.287398066
,2638.186537642
,2414.304667906
,2185.542539431
,2350.047927819
,2134.096478538
,2264.033367512
,2047.675230002
,1821.759919125
,1683.079233240
,1815.659595699
,1535.654750445
,1278.017757752
,993.335997871
,1136.490254268
,772.910978077
,845.911515075
,847.741612103
,558.992969938
,500.633209162
,310.303118270
,134.817147715
,-129.123512518
,-204.564178886
,-475.621883116
,-575.870531417
,-912.811728648
,-956.530713201
,-1283.304704721
,-1276.797693067
,-1572.663379229
,-1657.051186623
,-1867.919033049
,-1941.122914161
,-2071.873179592
,-2136.943296137
,-2203.640165594
,-2238.005320894
,-2256.102947058
,-2311.005857892
,-2296.975114013
,-2354.114810103
,-2307.955696179
,-2390.310062431
,-2287.417940645
,-2396.613729971
,-2297.381802241
,-2331.340269313
,-2209.537144906
,-2231.091621012
,-2149.753975331
,-2166.631536810
,-2095.461096840
,-2101.968108494
,-2187.575980573
,-2220.721071187
,-2216.044156561
,-2195.099712798
,-1944.579764103
,-1758.113211380
,-1853.888289169
,-1872.799291790
,-1969.184401921
,-1898.217306065
,-1875.239421160
,-1698.940074148
,-1620.855934295
,-1584.457337853
