Test Name,NCV
Test Item,Right Median Motor
Patient Name,"Rahmad  Rafli"
Patient ID,
Test Date,15/01/2016
Trace Label,"Wrist : "
Sensitivity (µV/Div),5000.00
Hicut,10000.00
Locut,10.00
ms/Sample,0.0781
Samples,640
Trace Data (µV),-580.710509523
,-4303.904219642
,700.372865139
,-33.889009603
,-6.042226518
,-15.762330048
,-16.681799301
,-20.622381813
,-24.825669826
,-26.927313832
,-37.435533864
,-33.232245851
,-20.753734563
,-15.105566296
,-6.042226518
,-1.444880254
,2.495702258
,5.910873768
,17.601268554
,17.995326805
,14.448802544
,16.156388299
,16.944504802
,17.601268554
,28.503546837
,21.279145565
,18.520737807
,21.279145565
,31.130601845
,21.410498315
,24.300258824
,22.724025819
,17.863974055
,30.736543594
,50.176750653
,70.273721465
,84.197113007
,73.294834724
,61.604439938
,17.075857552
,-13.529333291
,-39.274472370
,-70.011015964
,-112.700659844
,-151.318368462
,-173.911041531
,-226.583494442
,-337.051157529
,-481.145124719
,-615.518988379
,-804.666948957
,-1004.717187818
,-1199.381963912
,-1407.050662296
,-1620.498881698
,-1813.981483039
,-1979.617301295
,-2161.278155099
,-2315.486284070
,-2480.859396825
,-2626.923655271
,-2770.492211459
,-2865.328897249
,-2984.728547364
,-3066.298605363
,-3125.538695794
,-3169.279161677
,-3237.057180884
,-3296.822682317
,-3331.368455672
,-3381.413853575
,-3443.675057265
,-3453.526513545
,-3499.105917934
,-3497.792390430
,-3466.267730334
,-3434.874422988
,-3405.582759649
,-3412.938513671
,-3394.680481365
,-3401.904882637
,-3405.057348647
,-3391.265309855
,-3342.796144957
,-3275.674889502
,-3188.193957735
,-3102.289258973
,-2991.164832133
,-2857.579084975
,-2712.040237531
,-2544.434128019
,-2351.214232179
,-2150.638582317
,-1927.732964886
,-1718.750738998
,-1503.988992092
,-1287.256953931
,-1073.151970777
,-850.377706097
,-632.200787680
,-415.337396768
,-197.160478352
,10.770925533
,198.474005856
,382.630561918
,561.664360715
,720.469835950
,894.380877481
,1068.685977263
,1244.304604549
,1394.834856509
,1526.187606910
,1629.430868725
,1714.678803736
,1782.325470192
,1839.989327618
,1904.877586316
,1946.385055443
,1979.880006795
,2008.120848132
,2050.285081010
,2081.678388356
,2024.539941932
,1963.198207494
,1912.496045840
,1884.911968255
,1865.077702945
,1850.234842150
,1802.947852005
,1685.912551398
,1556.661445003
,1468.655102234
,1374.343827446
,1274.384384391
,1179.416345851
,1080.639077550
,1012.729705592
,944.951686385
,879.275311185
,819.509809752
,757.117253312
,675.678548063
,599.231247330
,539.991156899
,500.979390030
,464.331972668
,465.514147421
,447.256115116
,413.761163763
,401.019946974
,398.786950218
,398.655597467
,389.066846688
,394.583662205
,391.562548946
,379.609448659
,395.240425957
,411.002756005
,419.015273779
,420.066095783
,403.515649232
,340.203623539
,258.764918290
,174.567805283
,85.641993261
,4.860051765
,-75.921889732
,-121.238588620
,-202.939999370
,-240.375533234
,-296.988568657
,-325.360762743
,-385.914380678
,-449.751817373
,-528.432114864
,-582.024037027
,-610.133525613
,-662.017862021
,-679.093719574
,-728.219648224
,-759.350250069
,-765.917887589
,-794.027376174
,-842.365188322
,-884.004010199
,-905.283155764
,-921.308191313
,-948.366857896
,-963.209718691
,-994.471673287
,-999.331725051
,-982.518573000
,-980.548281744
,-999.988488803
,-1028.886093892
,-1034.271556658
,-1024.945511380
,-999.594430552
,-986.196450011
,-948.892268897
,-928.926650836
,-883.872657449
,-864.957861391
,-890.834353220
,-904.232333761
,-895.957110486
,-886.893770708
,-849.195531343
,-804.535596207
,-748.053913534
,-676.598017316
,-612.235169619
,-549.711260428
