Test Name,NCV
Test Item,Right Ulnar Motor
Patient Name,"Rahmad  Rafli"
Patient ID,
Test Date,15/01/2016
Trace Label,"Wrist : "
Sensitivity (µV/Div),5000.00
Hicut,10000.00
Locut,10.00
ms/Sample,0.0781
Samples,640
Trace Data (µV),-9401.313760038
,-8313.589275380
,667.669447586
,80.912240747
,121.368361121
,159.242175939
,181.622157422
,211.462132734
,228.964425945
,247.614410514
,240.154416687
,277.741308665
,252.492098786
,272.576697553
,259.091324096
,270.855160516
,266.838240763
,276.593617307
,242.449799403
,231.833654340
,196.542145078
,146.330648160
,139.444500012
,92.389154329
,115.056058652
,97.553765440
,162.685250013
,163.832941372
,183.056771620
,128.828354949
,145.182956802
,89.233003094
,38.160737657
,-55.663030869
,-141.166037049
,-290.652836444
,-509.861885845
,-783.873197596
,-1092.602172930
,-1498.884913704
,-1994.974503252
,-2526.929447740
,-3024.740574324
,-3544.357836713
,-4126.237355280
,-4629.500015815
,-5117.268843016
,-5491.990071442
,-5893.108201105
,-6261.230204222
,-6576.845327705
,-6804.375139452
,-7008.664201198
,-7151.264852444
,-7230.455556154
,-7247.384003686
,-7182.252519113
,-7103.348738242
,-6924.021963536
,-6733.505198088
,-6546.144583875
,-6318.901694968
,-6071.574207293
,-5790.963670233
,-5482.808540577
,-5173.218796725
,-4811.982941756
,-4411.438657773
,-3986.219009589
,-3626.991614498
,-3306.498802743
,-3037.652102103
,-2827.624583567
,-2678.711629851
,-2568.246336632
,-2511.148691566
,-2486.186404527
,-2483.891021811
,-2485.325636008
,-2517.747916875
,-2540.127898358
,-2601.529386018
,-2635.960126761
,-2662.070105159
,-2675.555478617
,-2676.129324296
,-2657.479339726
,-2635.673203922
,-2599.807848981
,-2544.144818112
,-2433.105679214
,-2262.673512533
,-2067.279058813
,-1831.141561880
,-1562.007938401
,-1252.705117388
,-897.781564889
,-490.924978436
,-81.199163587
,348.324327189
,781.003969200
,1227.168984669
,1639.764027914
,2056.089068071
,2442.861055758
,2798.645376775
,3094.462824330
,3365.317984847
,3610.350089805
,3817.795302785
,3993.965926257
,4150.912719479
,4316.467197888
,4469.397071358
,4531.372404696
,4531.372404696
,4560.064688649
,4564.655454082
,4575.271599144
,4546.579315191
,4517.313185559
,4455.337852221
,4378.729454066
,4243.588796648
,4159.233481826
,4019.788981814
,3910.758302793
,3755.246123768
,3541.201685478
,3331.748012622
,3091.019750256
,2888.165302708
,2670.964713184
,2489.916401441
,2288.209645251
,2107.161333508
,1931.564555715
,1809.622348915
,1680.507071127
,1608.202515565
,1491.711842716
,1415.964213080
,1310.089685294
,1200.485160593
,1106.374469227
,1016.280697615
,929.916922916
,759.484756236
,709.273259318
,532.528790168
,439.565790160
,271.429006195
,125.098358035
,-64.557638894
,-240.154416687
,-422.924265467
,-541.997243872
,-695.500963021
,-833.223925995
,-941.680759337
,-1046.694518605
,-1149.699817996
,-1269.633564920
,-1336.773509370
,-1419.407287155
,-1485.399540246
,-1585.822534082
,-1637.468645197
,-1680.220148287
,-1735.883179156
,-1798.145435334
,-1854.095389042
,-1887.665361267
,-1884.796132872
,-1966.282219299
,-1990.670660659
,-2041.742926095
,-2040.308311897
,-2101.422876717
,-2106.013642150
,-2115.482095854
,-2120.072861287
,-2141.305151412
,-2143.313611289
,-2141.878997091
,-2138.722845856
,-2116.055941533
,-2096.832111285
,-2066.992135974
,-2029.405243995
,-1947.632234729
,-1878.770753242
,-1833.723867436
,-1758.837006318
,-1712.642429154
,-1696.000904461
,-1647.224021741
,-1574.345620501
,-1483.678003209
,-1407.069605055
