Test Name,NCV
Test Item,Right Ulnar Anti Sensory
Patient Name,"ny  Sri Sukaptiningtyas"
Patient ID,407690
Test Date,28/12/2021
Trace Label,"5th : "
Sensitivity (µV/Div),50.00
Hicut,2000.00
Locut,10.00
ms/Sample,0.0313
Samples,640
Trace Data (µV),-118.388621547
,-147.789629606
,-145.697391442
,-97.601223022
,-27.958376100
,45.885820038
,113.453301686
,169.277252999
,211.864423352
,241.813800285
,260.964528633
,271.619757665
,276.091073095
,276.428530863
,274.302546923
,271.113571013
,269.358790618
,267.409972006
,263.115821905
,255.379602568
,244.260369104
,231.015151701
,215.947662348
,199.445977481
,182.598398401
,166.113586422
,150.371181533
,135.666459281
,122.429678322
,110.314944441
,99.550041634
,90.371190338
,81.614161252
,73.329573041
,65.812701253
,58.818889006
,52.187843860
,46.012366701
,40.191220199
,34.935315458
,30.632728913
,26.566362806
,22.314394926
,18.323956816
,14.409446704
,10.537118814
,7.221596241
,3.973565221
,0.793025755
,-2.353767934
,-4.867828307
,-7.710910005
,-10.284025487
,-12.578738312
,-15.118108018
,-17.859952385
,-20.770525636
,-23.757026885
,-27.207532565
,-30.303707589
,-33.534865720
,-37.246901171
,-40.984245954
,-44.730027182
,-48.323952414
,-51.234525665
,-53.487056268
,-55.520239322
,-56.794142397
,-57.275019716
,-57.730587704
,-58.245210800
,-58.287393021
,-58.152409914
,-57.890880143
,-57.232837495
,-55.942061532
,-54.566921126
,-53.048361169
,-50.795830566
,-48.340825302
,-46.003930257
,-43.169285004
,-40.216529531
,-37.373447834
,-34.251963477
,-31.003932458
,-28.236778758
,-25.182785956
,-22.137229597
,-19.935317659
,-18.070863490
,-16.299210207
,-14.696285807
,-13.354891179
,-12.005060106
,-10.942068136
,-9.803148168
,-8.149605103
,-6.791337586
,-5.787400726
,-5.028120747
,-4.285713657
,-4.049493219
,-3.551743011
,-2.876827474
,-2.455005264
,-1.645106620
,-0.278402659
,0.691788425
,1.299212408
,1.796962616
,2.083801719
,2.488751041
,3.129920801
,3.922946556
,4.395387431
,4.817209642
,4.935319861
,3.796399893
,2.514060373
,0.978627528
,-0.801462200
,-2.446568820
,-3.897637223
,-5.534307399
,-7.162541131
,-8.276151766
,-9.980313496
,-12.334081430
,-14.561302700
,-16.889761301
,-19.378512342
,-21.698534499
,-24.229467760
,-27.106295235
,-29.730029383
,-32.050051540
,-34.842514572
,-38.023054038
,-40.807080626
,-44.071984534
,-47.235651111
,-49.985931922
,-52.854322952
,-55.317764661
,-57.215964607
,-59.173219663
,-61.560733373
,-63.787954644
,-65.846447030
,-68.132723410
,-69.879067361
,-71.313262876
,-72.916187275
,-74.080416575
,-75.151844990
,-76.619786281
,-78.104600462
,-79.564105309
,-80.989864380
,-82.744644775
,-83.799200301
,-84.356005619
,-84.659717610
,-84.010111406
,-83.250831428
,-82.280640344
,-80.956118603
,-79.386939981
,-77.387502704
,-75.151844990
,-72.207525962
,-69.212588268
,-66.259832796
,-62.446560015
,-58.987617890
,-55.815514869
,-52.474682963
,-49.133851057
,-45.742400486
,-42.300331250
,-38.470185581
,-34.910006126
,-31.282335117
,-27.350952117
,-24.246340649
,-21.082674071
,-18.011808380
,-14.957815578
,-11.844767666
,-8.858266417
,-5.669290507
,-2.606861260
,1.012373305
,4.656917202
,7.626545562
,11.026432578
,14.434756037
,17.252528402
,20.239029651
,23.309895342
,26.448252587
,29.325080061
,32.412818641
,34.842514572
,36.639477188
,38.807643349
,40.916754400
,42.747462793
,44.628789851
,46.257023583
,47.775583540
,49.589419045
,51.605729210
,52.938687394
,53.664221596
,54.415065131
,54.634412680
,54.836887341
,55.334637549
,55.419001991
,55.393692658
,55.798641980
,55.823951313
,55.494929989
,55.545548654
,55.916752199
,56.026425974
,56.245773523
,56.389193075
,55.840824201
,55.883006422
,56.093917528
,56.178281970
,56.414502407
,56.920689060
,57.418439268
,57.629350373
,58.245210800
,58.793579674
,58.962308558
,59.839698755
,60.539923624
,60.750834729
,61.316076491
,62.159720912
,63.028674665
,64.015738637
,65.272768824
,66.276705685
,67.390316320
,68.984804275
,70.140597131
,71.237334878
,72.747458391
,74.392565011
,76.358256511
,78.467367563
,80.449931951
,82.162530125
,84.069166516
,86.237332677
,87.924621518
,89.999986793
,92.345318282
,94.437556445
,96.622595495
,99.001672761
,101.178275366
,103.456115302
,105.927993454
,107.876812066
,109.589410240
,111.580411072
,113.546102572
,115.216518525
,117.367811798
,119.628778845
,121.459487238
,123.256449854
,125.011230249
,126.209205326
,127.035976858
,128.208642603
,129.094469244
,129.583783008
,130.123715438
,130.486482539
,131.051724300
,132.283445154
,133.278945571
,133.877933109
,134.552848646
,135.295255736
,135.852061054
,136.687269030
,137.632150781
,138.239574764
,138.906053856
,139.909990717
,140.272757818
,140.593342698
,140.854872468
,140.686143584
,140.146211155
,139.496604951
,138.737324972
,137.767133889
,137.134400573
,136.434175704
,134.881869970
,132.831814028
,130.840813195
,128.293007045
,125.821128892
,123.534852513
,121.122029470
,118.877935311
,117.207519358
,115.486484740
,113.385810132
,111.580411072
,109.935304452
,108.231142722
,106.771637875
,105.177149920
,103.262077085
,101.709771351
,100.309321613
,98.326757224
,96.276701282
,94.479738666
,92.463428501
,90.345881005
,88.413935282
,86.439807338
,84.490988726
,82.955555880
,81.251394151
,79.370067093
,77.505612923
,75.480866314
,73.228335711
,71.186716213
,69.296952710
,67.381879876
,65.947684360
,65.104039940
,63.931374195
,62.514051569
,61.392004489
,60.008427639
,58.380193907
,56.844761062
,55.115290000
,53.537674933
,52.837450064
,52.255335414
,51.192343444
,50.230588804
,49.277270609
,48.231151527
,47.185032446
,46.181095585
,45.227777390
,44.552861853
,44.206967641
,43.262085890
,42.190657476
,41.169847727
,39.845325986
,38.630478021
,37.668723381
,36.715405186
,35.778959879
,35.264336782
,34.884696793
,34.192908368
,33.492683499
,32.885259516
,32.134415982
,31.273898673
,30.320580477
,28.953876516
,27.764337883
,27.123168123
,26.338578812
,25.149040179
,24.026993099
,22.694034915
,21.192347846
,19.732842998
,18.678287473
,17.539367505
,16.670413752
,16.602922198
,16.231718653
,15.708659112
,15.042180020
,13.979188050
,12.553428979
,11.271089460
