Test Name,NCV
Test Item,Left Ulnar Anti Sensory
Patient Name,"Ny  Agustin"
Patient ID,898750
Test Date,06/10/2023
Trace Label,"5th : "
Sensitivity (µV/Div),50.00
Hicut,2000.00
Locut,10.00
ms/Sample,0.0313
Samples,640
Trace Data (µV),-176.059224387
,-116.650839357
,-40.561975007
,31.293479331
,59.970964434
,43.536613604
,1.525996633
,-49.380407160
,-97.705977937
,-137.698341298
,-167.219695507
,-186.122363471
,-196.487888984
,-200.067300440
,-198.724142114
,-194.476667616
,-188.914163762
,-182.887531900
,-177.085931799
,-172.156329774
,-168.197177221
,-164.920152194
,-162.367448150
,-160.651580969
,-158.977907243
,-157.465975095
,-155.975139675
,-154.329594920
,-152.684050164
,-150.883796072
,-149.181993376
,-147.810706079
,-146.657418302
,-145.820581439
,-144.857164210
,-144.210197896
,-143.781231100
,-143.274909637
,-142.867039569
,-141.966912523
,-140.715173350
,-139.533756602
,-138.478920220
,-137.445180566
,-136.376279699
,-135.166733981
,-133.943123778
,-132.606997694
,-131.313065066
,-130.019132437
,-129.006489511
,-128.113394707
,-126.939010202
,-125.490368237
,-124.013597303
,-122.508697398
,-120.827991429
,-119.273865827
,-117.642385556
,-115.968711830
,-114.759166112
,-113.634007305
,-112.565106438
,-111.784527515
,-111.475108843
,-111.756398545
,-112.607299893
,-114.055941857
,-115.785873524
,-118.057287866
,-120.546701727
,-123.050180074
,-125.511464965
,-127.860233976
,-130.096487105
,-132.170998656
,-134.034542931
,-135.581636291
,-137.170923107
,-138.450791250
,-139.730659394
,-140.398722435
,-140.497173831
,-139.793949577
,-138.471887978
,-136.636472673
,-134.104865357
,-131.123194517
,-127.782879308
,-124.470693068
,-121.010829736
,-116.918064574
,-112.241623280
,-106.995570341
,-100.968938479
,-94.323469273
,-87.185743088
,-79.267437981
,-70.906101594
,-62.530700721
,-54.106074151
,-45.976801767
,-38.178044783
,-30.751996655
,-23.269690585
,-16.244480282
,-9.781849382
,-3.691927337
,2.081543794
,7.411983644
,12.355650154
,16.940672294
,20.998276243
,24.380784908
,27.496068356
,30.421481255
,33.311732941
,35.773017833
,37.720949018
,39.085204072
,40.224427364
,40.885458164
,41.363650657
,41.884036605
,42.502873949
,43.114679051
,43.796806578
,44.113257493
,44.190612161
,44.141386463
,43.965580399
,43.684290697
,43.381904268
,43.192033719
,43.037324383
,43.255323902
,43.824935548
,44.296095799
,44.598482228
,44.851642960
,44.928997628
,45.154029389
,45.273577513
,45.716608793
,46.068220920
,46.483123231
,46.588606869
,46.089317648
,45.189190602
,44.211708888
,43.093582323
,42.031713699
,41.075328713
,40.252556335
,39.528235352
,39.134429770
,38.698430732
,38.135851328
,37.467788286
,36.912241125
,36.384822934
,36.096500990
,35.723792135
,35.329986552
,35.273728612
,35.505792616
,35.716759892
,36.216049113
,36.912241125
,37.559207439
,38.044432175
,38.656237277
,38.881269038
,39.050042859
,39.464945169
,39.816557297
,40.133008211
,40.716684343
,41.363650657
,41.820746422
,42.531002920
,43.670226212
,45.090739206
,47.158218515
,49.809373955
,52.446464910
,55.343748839
,58.170710342
,61.243800335
,64.302825843
,67.411077048
,70.378683403
,73.254870604
,75.976348469
,78.578278212
,80.687950975
,82.734333556
,84.583813346
,86.215293617
,87.755354734
,89.253222397
,90.758122302
,92.319280147
,93.894502477
,95.371273412
,97.059011623
,99.182748872
,101.601840308
,104.386608356
,107.452666106
,110.757820103
,114.330199317
,118.317480840
,122.353988062
,126.158431279
,129.695649280
,133.317254191
,136.636472673
,139.702530423
,142.529491927
,145.061099244
,147.402836012
,149.477347563
,151.158053531
,152.100374032
,152.965339866
,153.745918788
,154.442110800
,155.110173842
,155.806365854
,156.354880773
,157.430813882
,158.570037175
,159.955388957
,161.235257100
,162.571383184
,164.027057391
,165.531957296
,167.043889443
,168.323757587
,169.378593969
,170.468591563
,171.305428426
,172.346200323
,173.492455858
,174.434776359
,175.201290797
,175.841224869
,176.748384157
,177.803220539
,179.040895227
,180.644246528
,182.191339888
,183.843916886
,185.341784548
,186.832619968
,188.639906303
,190.517515062
,192.648284554
,194.659505922
,196.797307656
,198.815561267
,200.545492933
,202.387940481
,203.963162811
,205.341482350
,206.691672919
,208.386443372
,210.608632017
,212.739401509
,214.898299970
,216.888424611
,218.541001609
,220.045901514
,221.367963113
,222.239961189
,222.886927503
,223.351055511
,223.780022306
,224.335569467
,225.024729237
,225.580276398
,226.044404406
,226.606983810
,227.169563213
,227.507110856
,228.111883715
,228.772914514
,229.384719616
,229.961363504
,230.376265815
,230.418459270
,230.151234053
,229.912137806
,229.560525679
,229.391751858
,229.532396709
,229.764460713
,229.947299019
,229.947299019
,229.483171011
,229.047171973
,228.154077170
,227.260982367
,225.945953010
,224.419956378
,223.097894779
,221.761768695
,220.622545403
,219.441128655
,217.922164265
,216.339909692
,214.912364455
,213.477786976
,211.902564646
,210.299213345
,208.780248955
,207.472251841
,206.417415460
,205.158644044
,203.702969837
,202.387940481
,201.178394763
,200.109493896
,199.089818726
,198.020917859
,196.508985712
,194.933763382
,193.717185421
,192.781897162
,191.663770598
,190.721450096
,189.758032867
,189.047776370
,188.689132000
,188.499261452
,188.070294656
,187.718682529
,187.353005917
,186.931071364
,186.593523722
,186.509136811
,186.565394752
,186.649781662
,187.226425551
,187.908553078
,188.928228247
,190.327644514
,191.396545381
,191.909899087
,192.584994371
,193.063186864
,193.246025170
,193.456992447
,193.471056932
,193.548411600
,194.125055489
,194.743892833
,195.137698415
,195.510407270
,195.883116125
,196.283953950
,196.712920746
,197.198145481
,197.809950583
,198.316272046
,198.787432297
,198.843690237
,198.717109871
,198.393626714
,197.493499668
,196.129244614
,194.933763382
,193.843765787
,192.718606979
,191.902866844
,191.375448653
,190.222160876
,188.928228247
,187.388167129
,185.496493884
,183.253208512
,181.045084353
,178.801798980
,176.783545370
,174.800452972
,172.810328331
,170.770977993
,168.640208501
,166.207052580
,163.598090596
,160.806290305
,157.965264316
,155.208625238
,152.402760462
,149.470315320
,146.305806174
,143.070974603
,139.653304726
,136.172344665
,132.529643026
,128.971328298
,125.272368719
,121.425732046
,117.332966884
,113.408975543
,109.344339351
,105.251574189
,101.081454360
,96.855076589
,92.284118934
,87.649871096
,83.064848956
,78.697826335
,74.647254628
,70.652940862
,66.250757028
,61.799347496
,57.474518330
,53.346591956
,49.169439883
,44.893836415
,40.653394160
,36.722370576
,33.093733423
,29.443999541
,25.998200693
,22.566466331
,19.050345058
,15.604546210
,12.468166034
,9.444301740
,6.413405202
,3.424702120
,0.731353225
,-2.397994708
,-5.506245914
,-8.649658332
,-11.933715601
,-15.344353236
,-18.501830139
,-21.518662191
,-24.324526967
,-27.003811378
,-29.570579907
,-32.418638138
,-35.442502433
,-38.522624668
