Test Name,NCV
Test Item,Left Ulnar Anti Sensory
Patient Name,"Tn  Subur Giri T"
Patient ID,484760
Test Date,07/08/2024
Trace Label,"5th : "
Sensitivity (µV/Div),50.00
Hicut,2000.00
Locut,10.00
ms/Sample,0.0313
Samples,640
Trace Data (µV),53.707377403
,85.250574111
,104.347606713
,75.274271365
,17.466601247
,-50.042942576
,-115.195625233
,-171.146863610
,-215.281510385
,-247.421993827
,-268.859744711
,-281.596480741
,-287.795348466
,-289.441922706
,-288.247349238
,-285.406201530
,-280.418050157
,-271.684749534
,-259.642157546
,-245.484847662
,-229.664820654
,-213.037649411
,-196.345906630
,-179.960878657
,-164.253851842
,-149.466969455
,-135.600231496
,-122.702066619
,-110.950046556
,-100.166599576
,-90.319439907
,-81.392424667
,-73.353268086
,-66.008255546
,-59.082958009
,-52.577375474
,-46.362364864
,-40.486354832
,-35.110774227
,-30.025765546
,-24.956899749
,-20.049462800
,-15.255026043
,-10.654303903
,-6.489439650
,-3.099433863
,0.048428654
,2.938005016
,5.504723683
,8.216728313
,10.993304482
,13.818309305
,16.481885281
,18.871032217
,21.131036075
,23.326468394
,25.860901292
,28.072476497
,29.767479390
,31.462482284
,33.254342486
,34.852488071
,36.369919233
,37.935779050
,39.275638480
,40.760783872
,41.874642917
,42.358929458
,42.714072921
,42.697930037
,42.471929651
,41.939214456
,40.986784258
,39.501638866
,37.419206739
,35.062345573
,32.027483249
,28.443762845
,25.150614366
,22.018894733
,18.935603755
,16.223599125
,14.028166806
,12.300878143
,11.122447560
,10.492875056
,10.008588515
,9.814873899
,9.863302553
,10.557446595
,11.735877178
,13.156451032
,14.819168156
,16.820885859
,19.549033374
,22.454752620
,25.053757057
,27.313760916
,29.719050736
,32.382626712
,34.820202302
,37.193206353
,39.646924828
,42.342786573
,45.426077551
,48.154225066
,50.591800656
,52.787232975
,54.740522024
,56.193381647
,56.903668574
,57.242669153
,57.194240499
,56.871382805
,56.177238763
,54.498378754
,51.770231239
,48.057367758
,43.537360041
,38.436208475
,32.640912867
,26.296759179
,19.549033374
,12.914307762
,5.908295801
,-1.791860202
,-9.879445438
,-18.322174137
,-26.442045142
,-34.529630377
,-42.891644653
,-51.511945084
,-60.229102823
,-68.736403061
,-77.227560414
,-85.412002958
,-92.983015883
,-100.182742460
,-107.011182689
,-113.177764645
,-118.391916404
,-122.863495466
,-126.608644717
,-129.869507427
,-133.033512829
,-135.987660729
,-138.715808244
,-140.830526140
,-142.041242492
,-142.428671725
,-141.718384798
,-139.587524018
,-135.761660343
,-130.821937624
,-125.155785094
,-118.811631406
,-111.724905022
,-103.572748248
,-94.548875699
,-84.685573146
,-74.079697897
,-62.585963989
,-50.559514886
,-38.742923285
,-26.894045913
,-14.964454119
,-3.018719439
,8.975443894
,21.098750305
,33.157485178
,45.280791589
,58.146670696
,71.222407305
,83.717000064
,95.614306090
,107.172611536
,118.375773519
,129.046220307
,139.393809401
,149.466969455
,159.459415086
,169.355003408
,178.217447109
,185.853031573
,192.213328146
,197.443622789
,201.317915118
,203.949205324
,204.950064176
,204.417348981
,202.754631856
,199.558340685
,194.537903543
,187.919320815
,179.734878271
,170.129861874
,159.201128930
,146.884107903
,133.340227638
,118.569488136
,102.862461321
,85.718717767
,66.912257090
,46.878937174
,25.651043791
,3.341577133
,-19.807319529
,-43.553502926
,-67.703258440
,-91.933728378
,-116.244912739
,-140.959669217
,-166.110283583
,-191.357755257
,-216.250083467
,-240.948697061
,-265.469738923
,-289.635637322
,-313.058963025
,-335.610572953
,-357.193609800
,-377.888787988
,-397.340964053
,-415.566280882
,-432.806881744
,-448.578480097
,-462.735789981
,-475.294954279
,-486.352830300
,-495.796417851
,-504.061574818
,-511.422730242
,-517.605455083
,-522.286891646
,-525.693040318
,-527.904615523
,-528.937760144
,-528.889331489
,-527.452614751
,-524.869753199
,-521.786462221
,-518.380313549
,-514.812736029
,-511.196729856
,-507.354723297
,-503.012287312
,-498.169421902
,-492.777698411
,-486.546544916
,-479.847247765
,-472.954235997
,-466.093509999
,-459.265069770
,-452.678772812
,-446.512190855
,-440.507037746
,-434.631027715
,-428.819589222
,-422.895150537
,-417.293569545
,-412.289275287
,-407.849981994
,-404.072546974
,-400.843970034
,-398.148108289
,-395.742818468
,-393.563529033
,-391.335810944
,-389.059664201
,-387.138660922
,-385.443658028
,-384.168370137
,-383.038368207
,-381.989080702
,-381.165793582
,-380.439363770
,-379.503076458
,-378.599074914
,-378.082502604
,-378.421503183
,-379.373933380
,-380.536221079
,-381.876080509
,-383.506511864
,-385.104657449
,-386.250802263
,-386.751231689
,-386.379945341
,-385.831087261
,-385.330657835
,-384.701085332
,-384.087655713
,-383.361225902
,-382.457224358
,-381.504794161
,-380.471649540
,-378.825075300
,-376.710357404
,-374.531067970
,-372.254921227
,-369.930345830
,-367.541198894
,-364.796908494
,-361.358474053
,-357.112895376
,-351.995600926
,-345.909733393
,-339.404150858
,-332.898568323
,-326.473700212
,-320.048832101
,-313.527106681
,-306.811666645
,-299.886369108
,-292.799642724
,-285.438487300
,-277.689902643
,-270.070461063
,-262.790020063
,-255.880865410
,-249.310711337
,-242.998843418
,-236.735404154
,-230.181392965
,-223.062380811
,-215.620510964
,-208.291641309
,-201.592344158
,-195.232047585
,-189.033179860
,-183.124884059
,-177.329588451
,-171.550435727
,-165.690568581
,-159.604701048
,-153.147547167
,-146.932536557
,-140.927383448
,-134.583229760
,-128.029218571
,-121.103921034
,-113.888051572
,-106.543039033
,-99.311026686
,-91.998299916
,-84.491858530
,-77.082274452
,-69.688833258
,-62.376106488
,-54.982665295
,-47.282509292
,-39.162638287
,-30.639195164
,-22.002751849
,-13.188736801
,-4.294007331
,4.616865025
,13.915166613
,23.407182818
,33.189770947
,43.392074079
,53.917234904
,64.603824577
,75.742415021
,87.575149508
,99.553169957
,111.773333676
,124.445498167
,137.537377660
,151.016686387
,164.851138576
,178.750162305
,192.616900263
,206.628924185
,220.592519452
,234.184828371
,247.470422481
,260.481587550
,273.282895119
,285.874345187
,298.126794675
,310.217815317
,322.244264420
,334.286856408
,345.958162047
,357.048323837
,367.896342357
,378.582932030
,388.898235354
,398.503251752
,407.736981801
,416.825425889
,425.558726512
,433.969169442
,441.604753906
,449.111195293
,456.440064947
,463.203933637
,469.467372902
,475.327240048
,480.848106617
,485.836257989
,490.759837823
,495.554274580
,499.525424217
,502.770144042
,505.546720210
,508.016581570
,510.147442351
,512.100731399
,514.054020448
,516.007309497
,518.299599125
,520.349745482
,521.802605105
,522.981035689
,524.062608964
,525.273325316
,526.564756092
,527.404186097
,527.775472445
,527.953044177
,528.211330332
,528.098330139
,527.371900327
,526.258041283
,524.998896276
,523.433036460
,521.673462028
,519.687887209
,517.734598160
,515.845880650
,513.376019291
,509.986013504
,505.692006173
,500.736140569
,495.667274773
,490.453123014
